scorer,,,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img15574.png,290.3026737846086,407.0160049625523,256.091659275387,391.6800329411771,256.68150435313214,417.6332163619659,236.62677170979538,402.2972443405907,222.47048984391057,382.8323567749991,214.21265875547778,428.2504277613795,193.56808103439573,397.5784837186291,209.49389813351615,329.1564547001859
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img00081.png,499.69767638415453,231.83201687222785,523.8813245717078,254.83597490429068,538.6274515153377,228.29294640575668,543.3462121372993,258.96489044850705,521.5219442607269,276.0703977031178,566.9400152471073,274.30086246988225,538.6274515153377,303.20327127939703,512.0844230168037,394.62925832990305
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img00263.png,471.3851126523849,183.46472049712145,510.3148877835681,195.26162205202544,503.82659192837093,159.28107230956826,528.0102401159241,173.43735417545307,552.7837333812225,191.72255158555424,543.3462121372993,150.43339614339027,565.1704800138717,178.15611479741466,572.2486209468141,279.0196230918438
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img01774.png,404.1427737894321,32.46438059435027,416.5295204220813,67.85508525906226,436.5842530654181,44.261282149254264,458.40852094199045,81.42152204720185,473.15464788562053,110.32393085671666,496.1586059176833,86.14028266916344,509.13519762807766,128.60912826681786,547.4751276815157,205.87883345143905
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img02085.png,566.9400152471073,198.80069251849665,536.8579162821021,191.72255158555424,536.8579162821021,222.39449562830467,512.6742680945489,194.67177697428025,506.7758173170969,169.30843863123667,489.6703100624861,203.51945314045827,469.6155774191493,168.12874847574625,384.0880411460953,109.73408577897146
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img02947.png,251.96274373117052,288.45714433576705,251.96274373117052,322.07831376724346,277.9159271519593,308.5118769791038,284.9940680849017,349.2111873435226,286.1737582403921,384.0120469304894,313.8964768944165,362.7776241316622,323.9238432160849,404.06677957382624,429.5061121324757,419.9925966729466
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img03230.png,299.7401950285317,15.358873339739468,272.6073214522525,32.46438059435028,293.8417442510797,47.210507537980256,263.1698002083293,54.28864847092267,234.26739139881448,60.18709924837467,266.7088706748005,82.01136712494707,227.18925046587208,98.52702930181269,143.43124942605368,155.1521567653519
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img03618.png,391.7560271567829,385.78158216372503,432.45533752120167,391.68003294117705,426.5568867437497,366.31669459813344,454.86945047551933,358.6487085874458,480.2327888185629,368.6760749091142,465.4866618749329,325.0275391559694,502.6469017728805,342.1330464105802,505.00628208386127,411.14492050676864
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img03687.png,463.1272815639521,313.8204826788106,458.9983660197357,350.98072257675824,487.9007748292505,335.64475055538304,490.85000021797646,355.10963812097464,505.59612716160655,384.60189200823464,517.9828737942557,341.54320133283505,530.3696204269049,357.4690184319554,574.6080012577949,276.66024278086303
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img04683.png,227.7790955436173,412.91445574000426,226.0095603103817,371.6253002978402,198.87668673410252,383.4222018527443,192.38839087890528,350.9807225767583,204.77513751155448,329.7462997779311,167.6148976136069,333.8752153221475,177.64226393527528,302.0235811239067,174.10319346880408,198.21084744075148
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img06049.png,490.2601551402313,316.7697080675366,469.6155774191493,344.492426721561,497.9281411509189,345.67211687705145,482.0023240517985,364.5471593648978,461.3577463307165,375.7542158420566,501.46721161739015,388.73080755245104,474.33433804111087,402.88708941833585,396.4747877787445,444.76608993824505
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img06625.png,435.4045629099277,386.37142724147026,463.7171266416973,411.14492050676864,466.0765069526781,379.29328630852785,487.9007748292505,386.9612723192154,500.2875214618997,404.6566246515714,493.20938052895735,363.36746920940743,509.13519762807766,381.65266661950864,429.5061121324757,449.4848505602066
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img08980.png,457.8186758642453,311.4611023678298,448.38115462032215,345.67211687705145,480.2327888185629,342.72289148832544,466.66635203042324,363.95731428715266,440.12332353188924,370.44561014234984,480.2327888185629,385.1917370859798,450.15068985355765,395.80894848539344,377.5997452908981,458.33252672638463
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img09529.png,565.1704800138717,363.36746920940743,548.6548178370061,333.2853702444022,532.1391556601405,363.36746920940743,533.3188458156309,329.1564547001858,551.0141981479869,315.5900179120462,516.2133385610201,321.48846868949823,528.6000851936693,289.63683449125745,515.6234934832748,184.64441065261187
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img09663.png,352.8262520255997,371.035455220095,384.6778862238405,381.0628215417634,382.3185059128597,349.2111873435226,411.2209147223745,364.5471593648978,431.8654924434565,384.0120469304894,428.9162670547305,346.85180703254184,461.3577463307165,358.05886350970064,561.6314095474005,327.38691946695025
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img09703.png,412.9904499556101,463.05128734834625,410.04122456688407,434.73872361657664,379.36928052413367,455.97314641540385,388.8068017680569,431.1996531501054,401.1935484007061,414.09414589549465,366.9825338914845,414.09414589549465,384.0880411460953,391.68003294117705,383.49819606835007,286.0977640247862
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img10101.png,203.00560227831892,403.47693449608107,232.49785616557887,411.14492050676864,233.67754632106931,376.933905997547,261.9901100528389,404.6566246515714,277.32608207421407,433.55903346108624,290.3026737846085,398.75817387411945,321.5644629051041,434.1488785388314,419.4787458108073,441.2270194717738
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img10480.png,416.5295204220813,451.2543857934422,435.9944079876729,432.969188383341,408.2716893336485,425.8910474503986,443.0725489206153,407.6058500402974,474.33433804111087,409.96523035127825,438.3537882986537,386.9612723192154,477.28356342983693,366.9065396758786,552.1938883034773,313.23063760106544
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img11225.png,170.5641230023329,120.3512971783851,154.0484608254673,145.12479044368348,181.7711794794917,149.84355106564507,156.9976862141933,175.79673448643388,135.76326341536608,198.21084744075148,165.84536238037128,202.33976298496788,153.4586157477221,247.75783397134833,194.1579261121409,343.9025816438159
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img12177.png,581.0962971129921,275.48055262537264,566.3501701693621,246.57814381585789,546.2954375260254,273.711017392137,540.9868318263185,243.62891842713188,545.7055924482801,220.62496039506905,516.8031836387653,252.47659459330984,503.82659192837093,237.73046764967987,484.95154944052445,322.07831376724346
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img12228.png,512.6742680945489,102.06609976828386,512.0844230168037,136.86695935525066,541.5766769040637,130.37866350005345,540.9868318263185,156.33184692084225,525.0610147271981,178.74595987515985,566.3501701693621,174.61704433094346,557.5024940031841,210.59759407340064,521.5219442607269,302.02358112390664
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img12232.png,497.33829607317375,100.88640961279344,499.10783130640925,136.27711427750546,526.8305499604337,118.58176194514945,526.2407048826885,148.07401583240946,513.8539582500393,172.25766401996265,562.2212546251457,157.51153707633264,543.9360572150445,193.49208681878986,518.5727188720009,288.45714433576705
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img13172.png,496.74845099542847,189.95301635231866,519.1625639497461,218.26558008408827,528.6000851936693,188.77332619682826,550.4243530702418,205.28898837369385,553.9634235367129,237.14062257193464,573.4283111023045,196.44131220751586,569.2993955580881,237.73046764967987,539.8071416708281,325.0275391559694
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img14769.png,504.4164370061161,321.48846868949823,538.0376064375924,309.6915671345942,513.2641131722941,287.86729925802183,543.3462121372993,280.7891583250794,571.6587758690689,290.81652464674784,537.4477613598473,254.24612982654546,565.1704800138717,248.93752412683867,536.2680712043569,156.33184692084225
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img15101.png,551.0141981479869,285.50791894704105,564.5806349361264,245.98829873811266,527.4203950381789,252.47659459330984,548.6548178370061,224.16403086154028,573.4283111023045,220.03511531732383,528.0102401159241,212.36712930663626,554.5532686144581,187.59363604133785,507.9555074725873,111.50362101220705
labeled-data,IC_OptoOnly_Sustained-250101_ic241118d-250101-160133_Vid1,img15746.png,537.4477613598473,308.5118769791038,556.3228038476936,280.7891583250794,523.2914794939625,273.711017392137,548.6548178370061,254.83597490429068,579.9166069575017,254.24612982654546,526.8305499604337,236.55077749418948,556.9126489254389,221.21480547281428,526.8305499604337,132.14819873328906
labeled-data,IC_OptoOnly_Sustained-250102_ic241118f-250102-144523_Vid1,img00134.png,227.18925046587208,361.00808889842665,205.3649825892997,335.0549054776379,193.56808103439568,361.5979339761719,178.8219540907657,331.5158350111667,193.56808103439568,313.82048267881066,154.0484608254673,337.4142857886187,155.22815098095768,299.0743557351807,135.1734183376209,190.54286143006388
labeled-data,IC_OptoOnly_Sustained-250102_ic241118f-250102-144523_Vid1,img01735.png,227.7790955436173,362.18777905391704,208.90405305577087,335.0549054776379,190.0290105679245,365.1370044426431,175.2828836242945,334.4650603998927,194.74777118988607,319.7189334562627,151.09923543674128,333.28537024440226,154.63830590321248,304.3829614348875,130.4546577156593,199.39053759624187
labeled-data,IC_OptoOnly_Sustained-250102_ic241118f-250102-144523_Vid1,img02868.png,198.87668673410252,197.0311572852611,197.1071515008669,163.99983293152988,169.3844328468425,176.9764246419243,175.2828836242945,146.8943256769191,201.82591212282847,137.45680443299588,157.5875312919385,132.7380438110343,180.5914893240013,114.45284640093308,251.3728986534253,31.87453551660507
labeled-data,IC_OptoOnly_Sustained-250102_ic241118f-250102-144523_Vid1,img03725.png,202.4157572005737,212.95697438438148,202.4157572005737,176.38657956417907,175.2828836242945,186.41394588584748,178.8219540907657,161.64045262054907,198.87668673410252,143.3552552104479,150.5093903589961,142.17556505495747,173.51334839105888,119.17160702289468,246.65413803146367,36.00345106082147
labeled-data,IC_OptoOnly_Sustained-250102_ic241118f-250102-144523_Vid1,img03766.png,198.87668673410252,212.3671293066363,201.2360670450833,175.20688940868868,170.5641230023329,185.8241008081023,177.64226393527528,158.6912272318231,197.1071515008669,146.8943256769191,148.7398551257605,145.12479044368348,176.4625737797849,117.99191686740429,247.2439831092089,38.36283137180228
labeled-data,IC_OptoOnly_Sustained-250102_ic241118f-250102-144523_Vid1,img04598.png,243.1150675649925,67.85508525906226,206.5446727447901,81.42152204720188,228.36894062136247,102.65594484602909,192.9782359566505,110.91377593446188,166.43520745811648,107.96455054573588,207.13451782253532,134.50757904426987,168.20474269135212,147.48417075466432,137.53279864860173,255.4258199820359
labeled-data,IC_OptoOnly_Sustained-250102_ic241118f-250102-144523_Vid1,img04640.png,252.55258880891574,24.796394583662718,225.41971523263658,50.159732926706326,253.14243388666097,59.007409092884316,223.06033492165574,76.70276142524033,195.92746134537657,87.31997282465392,227.18925046587214,102.06609976828392,194.15792611214096,131.55835365554393,164.66567222488095,237.73046764967992
labeled-data,IC_OptoOnly_Sustained-250102_ic241118f-250102-144523_Vid1,img04930.png,161.12660175840975,235.9609324164443,171.74381315782335,268.4024116924303,199.46653181184774,247.75783397134828,204.18529243380937,279.60946816958915,193.56808103439573,307.3321868236135,232.49785616557898,284.3282287915507,243.11506756499256,312.05094744557505,323.3339981383398,257.19535521527155
labeled-data,IC_OptoOnly_Sustained-250102_ic241118f-250102-144523_Vid1,img05267.png,439.53347845414424,80.83167696945674,413.5802950333554,44.26128214925434,400.0138582452158,70.80431064778834,379.3692805241338,37.18314121631194,356.9551675698162,21.847169194936725,345.7481110926574,59.597254170629526,315.076167049907,38.362831371802315,214.80250383322294,71.39415572553352
labeled-data,IC_OptoOnly_Sustained-250102_ic241118f-250102-144523_Vid1,img06042.png,213.62281367773255,207.64836868467472,211.85327844449694,170.48812878672712,190.02901056792456,184.64441065261192,190.02901056792456,156.92169199858753,207.13451782253537,134.50757904426993,158.76722144742894,149.25370598789993,175.87272870203975,116.81222671191392,248.42367326469935,48.98004277121592
labeled-data,IC_OptoOnly_Sustained-250102_ic241118f-250102-144523_Vid1,img06681.png,223.65017999940096,195.26162205202553,212.44312352224216,165.1795230870203,190.61885564566973,188.18348111908313,186.48994010145333,156.33184692084234,204.18529243380937,138.6364945884863,158.17737636968374,156.33184692084234,175.28288362429453,117.40207178965913,247.24398310920895,49.569887848961116
labeled-data,IC_OptoOnly_Sustained-250102_ic241118f-250102-144523_Vid1,img07668.png,214.21265875547772,194.08193189653514,204.18529243380937,157.51153707633273,174.69303854654936,178.15611479741472,178.23210901302053,148.6638609101547,204.18529243380937,129.19897334456311,156.40784113644813,140.99587489946714,174.69303854654936,111.50362101220712,249.60336342018974,46.03081738248993
labeled-data,IC_OptoOnly_Sustained-250102_ic241118f-250102-144523_Vid1,img08681.png,197.10715150086696,230.6523267167375,185.31024994596294,200.57022775173232,162.30629191390014,221.80465055055953,158.76722144742894,190.5428614300639,181.18133440174654,182.2850303416311,133.99372818213052,185.82410080810234,152.27892559223173,152.7927764543711,211.85327844449694,70.80431064778833
labeled-data,IC_OptoOnly_Sustained-250102_ic241118f-250102-144523_Vid1,img09683.png,227.18925046587214,273.12117231439186,193.56808103439573,253.0664396710551,190.61885564566973,281.9688484805699,169.38443284684251,266.0430313814495,160.53675668066452,241.8593831938963,151.09923543674134,286.6876091025315,135.76326341536614,250.7070593600743,162.30629191390014,148.07401583240954
